date,temp_max_c,temp_min_c,temp_mean_c,humidity_pct,wind_speed_10m_ms,solar_radiation_mj,rainfall_mm,pressure_hpa,wind_speed_2m_ms,sunshine_hours,vpd_kpa,net_radiation_mj,penman_evaporation_mm,evaporation_pan_mm
2022-10-01,28.5,20.8,23.5,89,3.611111111111111,17.76,2.9,945.4,2.7,7.46,0.349,12.297,3.576,4.57
2022-10-02,27.8,20.7,23.3,87,3.4722222222222223,18.33,1.4,945.6,2.6,7.7,0.402,12.621,3.739,4.79
2022-10-03,27.9,19.8,23.3,84,3.194444444444444,20.89,0.2,945.8,2.39,8.77,0.485,14.768,4.402,5.82
2022-10-04,28.7,19.6,23.4,85,3.138888888888889,20.04,0.5,945.8,2.35,8.42,0.466,14.124,4.218,5.87
2022-10-05,28.6,19.6,23.4,84,3.611111111111111,19.57,0.1,944.8,2.7,8.22,0.496,13.627,4.15,5.49
2022-10-06,28.1,20.7,23.6,85,4.666666666666667,17.91,9.5,943.3,3.49,7.52,0.468,12.17,3.782,4.82
2022-10-07,26.3,21.5,23.0,89,5.027777777777778,12.62,8.3,942.3,3.76,5.3,0.329,8.264,2.586,3.41
2022-10-08,26.1,21.5,23.2,87,5.388888888888888,16.4,2.7,944.6,4.03,6.89,0.386,10.707,3.267,4.32
2022-10-09,29.7,20.4,24.0,83,3.9722222222222223,20.8,0.0,945.9,2.97,8.74,0.558,14.908,4.6,5.73
2022-10-10,28.0,20.2,23.4,90,2.5,12.96,5.0,946.9,1.87,5.44,0.307,8.571,2.592,3.45
2022-10-11,28.4,20.9,23.5,91,2.611111111111111,16.54,11.7,946.0,1.95,6.95,0.285,11.271,3.255,4.31
2022-10-12,27.1,21.4,23.1,92,2.111111111111111,10.44,38.0,946.4,1.58,4.38,0.245,7.233,2.161,2.99
2022-10-13,27.8,20.6,23.2,89,3.611111111111111,16.41,14.7,946.7,2.7,6.89,0.339,10.947,3.221,4.57
2022-10-14,28.0,21.3,23.3,89,4.416666666666667,15.28,13.2,946.6,3.3,6.42,0.347,9.992,3.014,4.19
2022-10-15,27.7,20.4,23.7,83,4.333333333333333,19.25,0.1,945.8,3.24,8.08,0.519,13.228,4.125,5.46
2022-10-16,27.6,20.5,23.5,82,4.472222222222222,18.9,13.6,947.1,3.35,7.94,0.549,12.85,4.096,5.3
2022-10-17,28.5,21.3,23.6,88,4.111111111111112,13.95,7.7,948.2,3.08,5.86,0.385,9.165,2.9,4.25
2022-10-18,27.6,20.6,23.2,90,2.7777777777777777,12.0,5.8,948.0,2.08,5.04,0.306,8.028,2.45,3.28
2022-10-19,27.1,21.0,23.3,90,2.833333333333333,13.04,8.7,947.5,2.12,5.48,0.304,8.574,2.587,3.45
2022-10-20,27.3,20.5,23.2,88,2.638888888888889,12.88,3.5,947.9,1.97,5.41,0.362,8.394,2.617,3.49
2022-10-21,27.1,20.6,23.1,89,3.5,13.03,1.8,949.5,2.62,5.47,0.331,8.501,2.615,3.52
2022-10-22,27.8,20.7,23.5,78,4.222222222222222,19.61,0.1,950.7,3.16,8.24,0.68,13.331,4.453,5.92
2022-10-23,26.9,17.0,21.6,66,4.027777777777778,22.16,0.0,949.9,3.01,9.31,0.932,14.737,5.217,6.87
2022-10-24,27.4,15.7,21.7,62,3.1111111111111107,22.22,0.0,947.7,2.33,9.33,1.032,14.574,5.178,6.82
2022-10-25,27.4,16.7,22.6,57,1.9444444444444444,22.22,0.0,947.8,1.45,9.33,1.193,14.327,5.008,6.67
2022-10-26,27.1,17.9,22.3,62,3.0555555555555554,22.1,0.0,949.3,2.29,9.28,1.071,14.519,5.224,6.88
2022-10-27,26.9,17.6,22.0,62,3.6944444444444446,21.77,0.0,949.2,2.76,9.14,1.056,14.186,5.269,6.92
2022-10-28,26.5,15.9,21.0,60,4.305555555555555,21.96,0.0,948.4,3.22,9.22,1.054,14.155,5.396,7.21
2022-10-29,27.3,15.9,21.6,57,4.222222222222222,21.56,0.0,948.4,3.16,9.06,1.169,13.687,5.518,7.32
2022-10-30,27.2,15.8,21.6,55,4.611111111111112,21.72,0.0,948.7,3.45,9.12,1.216,13.709,5.734,7.87
2022-10-31,26.8,15.3,21.9,58,3.4444444444444446,21.23,0.0,948.4,2.58,8.92,1.105,13.381,5.109,6.41
2022-11-01,26.8,14.7,20.7,63,3.5,21.38,0.0,948.8,2.62,8.98,0.961,13.768,4.938,6.75
2022-11-02,28.2,16.0,21.8,70,3.6666666666666665,20.15,0.0,948.4,2.74,8.46,0.846,13.186,4.637,6.37
2022-11-03,28.4,16.3,22.4,61,4.583333333333333,21.03,0.0,948.4,3.43,8.83,1.116,13.536,5.459,6.97
2022-11-04,28.7,16.7,22.4,60,3.6944444444444446,20.78,0.0,949.1,2.76,8.73,1.168,13.291,5.27,6.98
2022-11-05,28.9,16.1,22.1,60,3.3611111111111107,20.84,0.0,950.2,2.51,8.75,1.163,13.344,5.175,6.84
2022-11-06,29.2,16.8,22.8,56,2.972222222222222,20.71,0.0,950.6,2.22,8.7,1.312,13.038,5.213,6.74
2022-11-07,29.2,18.2,23.6,51,2.5555555555555554,20.11,0.0,950.2,1.91,8.45,1.505,12.214,5.097,6.68
2022-11-08,29.4,18.8,23.9,53,2.75,19.22,0.0,949.8,2.06,8.07,1.473,11.563,4.978,6.47
2022-11-09,29.0,18.5,23.3,52,3.6944444444444446,19.21,0.0,949.6,2.76,8.07,1.473,11.444,5.374,7.43
2022-11-10,28.2,15.4,22.1,52,5.249999999999999,20.46,0.0,949.8,3.93,8.59,1.338,12.442,5.928,8.04
2022-11-11,28.5,16.4,22.3,55,5.694444444444445,20.38,0.0,949.8,4.26,8.56,1.295,12.6,5.98,8.16
2022-11-12,28.5,17.6,22.5,60,5.055555555555555,20.24,0.0,949.9,3.78,8.5,1.181,12.808,5.563,7.53
2022-11-13,28.8,16.9,22.4,62,3.6944444444444446,20.18,0.0,948.9,2.76,8.48,1.118,12.871,5.081,6.61
2022-11-14,30.0,18.1,23.5,64,2.2222222222222223,19.06,0.0,949.3,1.66,8.01,1.138,12.132,4.485,5.9
2022-11-15,29.3,17.9,23.3,66,2.7222222222222223,19.24,0.0,949.5,2.04,8.08,1.042,12.33,4.564,6.16
2022-11-16,28.2,15.7,22.7,62,2.4166666666666665,19.86,0.0,948.8,1.81,8.34,1.066,12.476,4.539,5.87
2022-11-17,27.8,15.4,21.7,56,3.888888888888889,20.01,0.0,948.6,2.91,8.4,1.207,12.231,5.167,7.0
2022-11-18,27.2,14.8,20.7,52,3.6944444444444446,19.9,0.0,948.6,2.76,8.36,1.27,11.837,5.148,6.83
2022-11-19,26.4,13.2,19.8,58,3.3055555555555554,19.83,0.0,948.5,2.47,8.33,1.041,12.009,4.63,6.12
2022-11-20,25.9,13.3,19.4,54,3.194444444444444,20.0,0.0,947.3,2.39,8.4,1.12,11.918,4.72,6.4
2022-11-21,26.3,12.0,19.3,54,2.5833333333333335,19.91,0.0,947.0,1.93,8.36,1.11,11.843,4.468,6.02
2022-11-22,28.4,14.8,21.7,57,2.4722222222222223,18.34,0.0,947.5,1.85,7.7,1.194,10.788,4.299,5.68
2022-11-23,29.3,16.3,23.0,61,3.0277777777777777,18.31,0.0,948.0,2.26,7.69,1.156,11.121,4.52,6.2
2022-11-24,30.3,16.5,23.3,63,3.194444444444444,17.94,0.0,947.8,2.39,7.53,1.146,11.009,4.531,5.88
2022-11-25,29.3,17.8,24.1,65,2.1666666666666665,16.19,0.4,948.4,1.62,6.8,1.07,9.462,3.693,5.02
2022-11-26,29.5,19.3,24.4,71,2.138888888888889,14.88,0.4,947.8,1.6,6.25,0.922,8.753,3.336,4.54
2022-11-27,29.1,19.8,24.2,74,2.138888888888889,14.49,0.0,945.8,1.6,6.09,0.824,8.715,3.217,4.24
2022-11-28,29.5,18.7,23.5,69,3.0,15.71,0.0,946.2,2.24,6.6,0.973,9.316,3.784,5.09
2022-11-29,30.1,16.1,23.7,60,2.4444444444444446,18.39,0.0,947.2,1.83,7.72,1.219,11.21,4.427,5.71
2022-11-30,29.2,17.1,22.9,56,2.9166666666666665,18.64,0.0,948.2,2.18,7.83,1.32,11.143,4.736,6.45
2022-12-01,28.4,16.1,22.1,47,2.694444444444444,18.94,0.0,947.9,2.02,7.95,1.51,10.762,4.836,6.42
2022-12-02,29.4,17.6,23.0,54,2.3333333333333335,18.37,0.0,947.3,1.75,7.72,1.406,10.804,4.513,5.94
2022-12-03,30.3,19.2,24.1,61,1.6388888888888888,16.95,1.2,947.6,1.23,7.12,1.276,10.089,3.863,5.31
2022-12-04,29.5,19.0,24.5,71,2.361111111111111,16.07,1.3,948.5,1.77,6.75,0.916,9.777,3.661,4.78
2022-12-05,29.0,19.4,24.4,71,2.5,15.96,0.1,949.3,1.87,6.7,0.907,9.641,3.647,4.65
2022-12-06,29.7,18.5,24.1,64,2.8055555555555554,17.89,0.0,948.9,2.1,7.51,1.134,11.041,4.394,5.63
2022-12-07,29.2,16.5,23.6,61,2.694444444444444,18.28,0.0,948.3,2.02,7.68,1.156,11.09,4.403,5.96
2022-12-08,28.1,16.0,21.6,67,2.7222222222222223,18.11,0.0,947.8,2.04,7.61,0.927,11.14,4.088,5.26
2022-12-09,27.3,13.2,19.9,51,4.0,19.06,0.0,946.1,2.99,8.01,1.261,10.985,5.073,7.03
2022-12-10,27.7,12.4,20.3,51,3.194444444444444,18.63,0.0,945.7,2.39,7.82,1.263,10.608,4.669,5.91
2022-12-11,28.6,15.3,22.1,67,2.972222222222222,15.53,0.1,946.5,2.22,6.52,0.933,8.791,3.592,5.04
2022-12-12,27.9,19.0,23.0,79,4.5,13.91,0.2,946.5,3.37,5.84,0.625,8.504,3.255,4.37
2022-12-13,27.6,19.8,23.3,79,5.5,11.65,0.0,947.2,4.11,4.89,0.63,7.405,3.143,4.18
2022-12-14,29.0,20.4,24.2,73,4.555555555555555,13.89,0.0,948.2,3.41,5.83,0.864,8.397,3.73,4.89
2022-12-15,28.7,19.4,23.7,72,3.555555555555556,13.3,1.1,948.0,2.66,5.59,0.867,7.984,3.425,4.63
2022-12-16,30.8,19.1,24.3,67,2.2222222222222223,17.24,0.0,947.7,1.66,7.24,1.098,10.777,4.091,5.45
2022-12-17,29.6,18.2,24.2,66,3.1111111111111107,16.64,0.0,948.6,2.33,6.99,1.06,9.984,4.112,5.65
2022-12-18,29.8,19.1,23.9,64,2.944444444444444,17.07,0.0,948.2,2.2,7.17,1.153,10.326,4.284,5.73
2022-12-19,29.0,16.7,22.3,60,2.4166666666666665,17.72,0.0,947.1,1.81,7.44,1.181,10.504,4.189,5.61
2022-12-20,29.7,14.6,22.2,52,3.1111111111111107,18.09,0.0,946.4,2.33,7.6,1.4,10.369,4.77,6.31
2022-12-21,30.0,16.4,22.8,51,2.305555555555556,18.05,0.0,947.1,1.72,7.58,1.497,10.335,4.487,5.97
2022-12-22,30.1,18.4,23.1,55,2.4166666666666665,17.95,0.0,946.9,1.81,7.54,1.436,10.573,4.53,6.09
2022-12-23,30.1,17.2,23.2,56,2.75,17.96,0.0,946.9,2.06,7.54,1.371,10.605,4.603,5.88
2022-12-24,30.1,17.0,22.1,54,2.611111111111111,18.15,0.0,947.1,1.95,7.62,1.427,10.646,4.642,5.99
2022-12-25,29.3,15.0,21.6,51,3.333333333333333,18.23,0.0,947.4,2.49,7.66,1.416,10.41,4.921,6.67
2022-12-26,29.4,14.7,22.1,60,3.416666666666667,17.93,0.0,948.8,2.56,7.53,1.154,10.673,4.55,6.09
2022-12-27,29.8,17.0,23.6,61,2.2777777777777777,17.18,0.0,950.3,1.7,7.22,1.196,10.157,4.059,5.38
2022-12-28,30.4,17.6,23.8,57,2.4166666666666665,17.81,0.0,951.3,1.81,7.48,1.366,10.573,4.434,5.91
2022-12-29,29.9,18.6,23.6,54,2.4444444444444446,17.85,0.0,952.4,1.83,7.5,1.463,10.405,4.527,6.09
2022-12-30,29.8,18.4,23.6,51,2.5277777777777777,18.1,0.0,953.2,1.89,7.6,1.546,10.421,4.679,6.16
2022-12-31,30.0,18.0,23.2,54,2.7777777777777777,17.94,0.0,952.3,2.08,7.53,1.451,10.476,4.698,6.15
2023-01-01,29.7,15.3,22.3,56,2.138888888888889,18.21,0.0,951.4,1.6,7.65,1.3,10.74,4.279,5.73
2023-01-02,29.7,16.5,22.8,50,2.4166666666666665,18.16,0.0,951.4,1.81,7.63,1.512,10.348,4.575,5.95
2023-01-03,29.3,17.9,22.8,54,2.694444444444444,17.86,0.0,951.2,2.02,7.5,1.409,10.336,4.573,6.16
2023-01-04,29.0,15.0,21.9,66,2.5555555555555554,16.83,0.0,949.9,1.91,7.07,0.971,9.965,3.816,4.83
2023-01-05,28.8,15.9,22.2,66,3.138888888888889,15.81,0.0,950.9,2.35,6.64,0.98,9.038,3.776,5.19
2023-01-06,28.6,16.4,22.3,64,4.305555555555555,16.22,0.0,952.4,3.22,6.81,1.04,9.303,4.278,5.77
2023-01-07,27.7,17.7,22.1,69,4.222222222222222,15.78,0.0,952.4,3.16,6.63,0.89,9.137,3.909,5.25
2023-01-08,27.2,15.3,21.1,60,2.611111111111111,18.23,0.0,951.3,1.95,7.66,1.069,10.764,4.166,5.7
2023-01-09,27.5,14.6,20.4,43,2.5277777777777777,18.99,0.0,951.9,1.89,7.98,1.52,10.468,4.722,6.55
2023-01-10,28.5,12.2,20.1,40,2.638888888888889,19.24,0.0,951.2,1.97,8.08,1.594,10.547,4.922,6.71
2023-01-11,29.6,16.8,22.0,40,3.0,19.13,0.0,949.6,2.24,8.03,1.818,10.55,5.427,6.96
2023-01-12,29.4,15.3,21.4,43,3.0555555555555554,19.39,0.0,948.3,2.29,8.14,1.664,10.967,5.342,6.93
2023-01-13,28.4,14.0,19.8,64,3.0555555555555554,19.06,0.0,948.5,2.29,8.01,0.984,11.816,4.414,5.79
2023-01-14,29.4,13.5,20.1,66,3.6666666666666665,18.68,0.0,948.4,2.74,7.85,0.96,11.662,4.495,6.0
2023-01-15,30.1,13.8,20.8,59,3.2777777777777777,19.27,0.0,947.3,2.45,8.09,1.198,11.895,4.876,6.58
2023-01-16,29.8,14.4,20.9,56,3.9166666666666665,19.65,0.0,947.3,2.93,8.25,1.284,12.052,5.304,6.96
2023-01-17,30.2,16.5,21.6,55,2.694444444444444,19.39,0.0,948.2,2.02,8.14,1.388,11.845,4.932,6.6
2023-01-18,30.0,16.0,22.4,49,2.4722222222222223,19.46,0.0,949.4,1.85,8.17,1.546,11.492,4.942,6.48
2023-01-19,30.4,17.0,23.2,44,3.1111111111111107,19.38,0.0,949.5,2.33,8.14,1.758,11.128,5.496,7.24
2023-01-20,29.9,15.4,22.0,51,2.888888888888889,19.27,0.0,948.9,2.16,8.09,1.462,11.426,5.023,6.49
2023-01-21,29.3,15.4,21.9,52,2.5555555555555554,19.35,0.0,949.0,1.91,8.13,1.398,11.511,4.793,6.25
2023-01-22,29.2,15.2,21.7,50,3.194444444444444,19.4,0.0,948.1,2.39,8.15,1.445,11.419,5.145,6.66
2023-01-23,29.2,15.5,21.5,54,3.2777777777777777,19.58,0.0,947.4,2.45,8.22,1.337,11.839,5.098,6.65
2023-01-24,29.4,15.4,21.2,63,4.25,18.97,0.0,947.3,3.18,7.97,1.082,11.822,4.931,6.73
2023-01-25,29.4,15.1,21.5,63,2.7222222222222223,18.33,0.1,947.5,2.04,7.7,1.076,11.224,4.329,5.63
2023-01-26,29.1,16.7,22.9,60,3.194444444444444,17.61,0.5,948.1,2.39,7.4,1.186,10.413,4.453,6.33
2023-01-27,31.2,17.5,23.4,56,3.194444444444444,19.31,0.0,948.3,2.39,8.11,1.44,11.966,5.232,7.05
2023-01-28,30.5,16.5,22.9,46,4.111111111111112,20.32,0.0,947.2,3.08,8.53,1.686,12.132,6.146,8.22
2023-01-29,30.1,15.0,22.0,66,4.888888888888889,18.9,0.0,945.8,3.66,7.94,1.015,11.989,4.966,6.49
2023-01-30,29.6,17.9,22.4,69,2.611111111111111,19.13,0.0,948.4,1.95,8.03,0.961,12.433,4.434,6.02
2023-01-31,29.7,16.9,22.5,62,3.75,18.35,0.0,948.8,2.8,7.71,1.158,11.279,4.797,6.31
2023-02-01,28.6,17.8,22.6,60,4.111111111111112,18.01,0.1,949.1,3.08,7.56,1.19,10.774,4.858,6.5
2023-02-02,29.7,16.4,22.6,57,4.0,20.1,0.0,949.1,2.99,8.44,1.298,12.572,5.445,7.64
2023-02-03,29.7,14.7,22.6,44,3.0555555555555554,20.85,0.0,949.4,2.29,8.76,1.636,12.392,5.603,7.46
2023-02-04,30.9,14.1,23.3,41,2.611111111111111,21.13,0.0,948.2,1.95,8.87,1.792,12.522,5.591,7.63
2023-02-05,31.4,17.4,24.1,38,2.5,21.19,0.0,947.6,1.87,8.9,2.041,12.421,5.796,7.62
2023-02-06,31.7,17.7,23.9,40,3.6666666666666665,21.26,0.0,947.7,2.74,8.93,2.01,12.669,6.579,8.77
2023-02-07,31.6,18.0,24.4,40,2.4166666666666665,21.33,0.0,947.5,1.81,8.96,2.014,12.731,5.779,7.97
2023-02-08,32.5,18.1,24.8,38,2.7222222222222223,21.42,0.0,948.2,2.04,9.0,2.16,12.721,6.163,8.12
2023-02-09,33.5,17.1,25.3,35,2.833333333333333,21.87,0.0,948.8,2.12,9.19,2.315,12.941,6.482,8.91
2023-02-10,33.2,19.8,26.1,30,2.111111111111111,21.8,0.0,950.0,1.58,9.16,2.589,12.421,6.029,8.14
2023-02-11,33.1,21.4,26.4,27,3.3888888888888884,21.91,0.0,950.4,2.53,9.2,2.777,12.228,7.324,9.68
2023-02-12,33.8,17.3,25.1,31,3.333333333333333,22.17,0.0,950.7,2.49,9.31,2.496,12.877,7.124,9.59
2023-02-13,32.4,16.0,24.2,32,4.027777777777778,22.45,0.0,950.9,3.01,9.43,2.272,13.135,7.378,9.98
2023-02-14,32.6,14.6,23.7,30,2.75,22.76,0.0,950.4,2.06,9.56,2.303,13.257,6.566,8.85
2023-02-15,33.3,18.5,25.1,22,3.75,22.88,0.0,949.0,2.8,9.61,2.826,12.586,7.931,10.34
2023-02-16,34.0,15.8,25.0,26,4.694444444444444,22.91,0.0,949.4,3.51,9.62,2.632,13.086,8.464,11.18
2023-02-17,34.1,16.5,24.9,28,4.25,22.89,0.0,949.6,3.18,9.61,2.601,13.269,8.13,10.8
2023-02-18,33.4,16.6,24.7,27,3.8055555555555554,23.28,0.0,949.4,2.85,9.78,2.567,13.491,7.801,10.39
2023-02-19,33.4,18.3,25.5,26,4.027777777777778,23.22,0.0,949.5,3.01,9.75,2.682,13.332,8.058,10.84
2023-02-20,34.5,19.2,26.3,31,2.9166666666666665,22.92,0.0,949.4,2.18,9.63,2.654,13.625,7.123,9.52
2023-02-21,34.3,19.7,26.3,31,3.194444444444444,23.1,0.0,949.6,2.39,9.7,2.658,13.783,7.402,9.67
2023-02-22,34.4,19.7,26.7,29,3.0,22.89,0.0,949.3,2.24,9.61,2.746,13.395,7.225,9.69
2023-02-23,34.9,19.8,26.8,29,3.3888888888888884,23.31,0.0,948.7,2.53,9.79,2.805,13.813,7.74,10.41
2023-02-24,34.5,20.9,26.7,25,3.5,23.52,0.0,949.7,2.62,9.88,2.978,13.559,8.049,10.82
2023-02-25,34.2,19.8,27.4,23,2.7777777777777777,23.34,0.0,951.3,2.08,9.8,2.96,13.152,7.193,9.75
2023-02-26,34.5,18.8,27.0,24,3.0277777777777777,23.47,0.0,951.8,2.26,9.86,2.903,13.4,7.441,10.05
2023-02-27,34.1,19.6,26.7,27,5.805555555555555,23.5,0.0,951.5,4.34,9.87,2.785,13.731,9.516,12.76
2023-02-28,33.6,20.3,26.8,23,3.1111111111111107,22.94,0.0,951.3,2.33,9.63,2.92,12.758,7.396,9.85
2023-03-01,34.7,19.4,26.5,25,2.833333333333333,22.95,0.0,951.7,2.12,9.64,2.919,13.041,7.23,9.39
2023-03-02,34.7,21.4,27.2,28,4.055555555555555,23.45,0.0,952.3,3.03,9.85,2.908,13.838,8.433,11.31
2023-03-03,35.5,19.3,27.6,29,4.777777777777778,22.99,0.0,952.8,3.57,9.66,2.847,13.554,8.767,11.72
2023-03-04,34.8,22.9,28.6,28,2.7222222222222223,20.7,0.0,952.7,2.04,8.69,3.007,11.333,6.61,8.85
2023-03-05,35.3,22.3,28.4,29,3.3611111111111107,20.83,0.2,952.3,2.51,8.75,2.985,11.585,7.248,9.47
2023-03-06,33.9,19.4,25.5,44,4.166666666666667,19.41,2.3,951.2,3.12,8.15,2.112,11.51,6.685,8.75
2023-03-07,30.5,17.4,23.0,53,4.166666666666667,19.19,0.9,951.5,3.12,8.06,1.493,11.588,5.659,7.7
2023-03-08,32.3,18.4,25.1,41,2.4722222222222223,21.75,0.0,950.5,1.85,9.14,2.051,13.258,5.98,7.97
2023-03-09,32.5,20.0,26.0,35,3.6944444444444446,19.11,0.0,950.2,2.76,8.03,2.349,10.37,6.457,8.71
2023-03-10,33.4,18.8,26.1,35,3.555555555555556,22.18,0.0,949.4,2.66,9.32,2.377,13.239,7.126,9.51
2023-03-11,33.9,19.0,26.2,34,3.888888888888889,22.04,0.0,949.2,2.91,9.26,2.471,13.058,7.461,9.95
2023-03-12,34.7,21.2,27.6,34,3.861111111111111,21.9,0.0,948.8,2.89,9.2,2.656,13.023,7.618,10.3
2023-03-13,34.2,22.0,27.7,37,3.5,17.81,0.0,948.0,2.62,7.48,2.527,9.525,6.226,8.22
2023-03-14,34.6,20.5,27.0,39,3.638888888888889,19.9,0.0,946.6,2.72,8.36,2.413,11.626,6.756,9.02
2023-03-15,32.5,20.4,26.8,42,4.5,15.1,0.0,945.6,3.37,6.34,2.113,7.286,5.731,7.57
2023-03-16,31.0,18.8,23.6,66,3.083333333333333,19.56,1.0,947.1,2.31,8.22,1.133,12.859,4.934,6.51
2023-03-17,30.5,18.6,23.7,64,5.111111111111111,19.92,0.0,946.8,3.82,8.37,1.172,13.001,5.576,7.39
2023-03-18,30.1,17.8,24.1,61,4.055555555555555,22.31,0.0,945.8,3.03,9.37,1.23,14.939,5.873,7.86
2023-03-19,30.5,16.6,22.9,60,5.694444444444445,24.07,0.0,945.2,4.26,10.11,1.251,16.494,6.678,8.83
2023-03-20,29.6,17.3,22.6,61,4.138888888888889,24.98,0.0,945.0,3.1,10.49,1.194,17.324,6.377,8.69
2023-03-21,29.4,16.5,22.5,62,4.5,21.98,0.1,945.5,3.37,9.23,1.136,14.572,5.715,7.49
2023-03-22,29.6,16.6,22.8,63,4.416666666666667,22.64,0.0,946.5,3.3,9.51,1.117,15.262,5.809,7.72
2023-03-23,31.0,16.8,23.3,63,4.638888888888888,23.66,0.0,946.6,3.47,9.94,1.185,16.36,6.257,8.28
2023-03-24,32.8,17.2,24.3,56,4.638888888888888,24.54,0.0,946.7,3.47,10.31,1.526,16.939,7.102,9.69
2023-03-25,33.3,15.7,23.6,53,4.388888888888889,25.83,0.0,947.3,3.28,10.85,1.621,17.933,7.451,9.96
2023-03-26,32.9,16.0,23.5,51,4.388888888888889,26.01,0.0,947.1,3.28,10.92,1.671,17.924,7.552,10.22
2023-03-27,33.0,15.7,23.8,58,3.8055555555555554,26.12,0.0,947.0,2.85,10.97,1.431,18.502,7.027,9.15
2023-03-28,33.7,17.3,24.6,55,3.944444444444444,25.95,0.0,946.4,2.95,10.9,1.621,18.273,7.361,9.85
2023-03-29,34.1,17.7,25.1,55,4.777777777777778,26.1,0.0,946.8,3.57,10.96,1.659,18.472,7.766,10.49
2023-03-30,31.9,16.4,23.8,61,4.527777777777778,25.43,0.0,946.1,3.39,10.68,1.286,17.954,6.812,9.1
2023-03-31,30.5,18.8,24.0,66,4.5,22.17,0.0,946.2,3.37,9.31,1.111,15.202,5.809,7.91
2023-04-01,32.9,18.5,24.5,55,4.0,26.73,0.0,946.7,2.99,11.23,1.605,18.942,7.512,9.94
2023-04-02,33.1,16.5,24.1,63,4.055555555555555,26.16,0.0,946.2,3.03,10.99,1.283,18.901,6.919,9.44
2023-04-03,33.9,16.5,24.5,65,3.5833333333333335,25.92,0.0,945.9,2.68,10.89,1.254,18.913,6.769,9.37
2023-04-04,35.7,19.1,26.6,59,4.5,23.57,0.0,946.8,3.37,9.9,1.651,16.693,7.2,9.55
2023-04-05,35.3,22.6,28.0,48,4.111111111111112,23.94,0.0,946.9,3.08,10.05,2.199,16.27,7.841,10.39
2023-04-06,35.8,21.4,28.6,37,3.75,21.34,0.0,947.1,2.8,8.96,2.654,12.893,7.404,10.09
2023-04-07,35.2,21.4,27.8,46,3.7777777777777777,19.41,3.7,948.6,2.83,8.15,2.223,11.872,6.565,8.99
2023-04-08,32.5,20.5,25.8,61,5.416666666666667,19.8,1.9,950.6,4.05,8.32,1.424,13.022,6.177,8.16
2023-04-09,35.2,21.5,26.6,60,3.4722222222222223,20.68,3.8,950.4,2.6,8.69,1.65,14.158,6.167,8.16
2023-04-10,35.2,22.6,28.5,49,3.2777777777777777,23.44,0.0,949.0,2.45,9.84,2.149,15.883,7.19,9.54
2023-04-11,36.6,22.3,29.2,46,5.249999999999999,23.54,0.0,949.1,3.93,9.89,2.385,15.862,8.589,11.25
2023-04-12,36.3,22.4,29.5,41,3.6666666666666665,22.83,0.0,948.6,2.74,9.59,2.581,14.722,7.664,10.08
2023-04-13,37.2,24.0,30.3,36,3.0277777777777777,21.11,0.0,948.4,2.26,8.87,2.985,12.782,7.114,9.33
2023-04-14,35.9,24.1,29.9,37,5.222222222222222,19.76,0.0,948.3,3.91,8.3,2.807,11.527,8.213,10.84
2023-04-15,36.3,23.0,27.8,49,7.055555555555555,22.39,5.0,947.9,5.28,9.4,2.256,15.065,9.1,12.13
2023-04-16,36.1,22.3,28.4,48,6.0,23.98,0.2,946.8,4.49,10.07,2.253,16.385,8.871,11.86
2023-04-17,36.1,23.2,28.9,42,3.0277777777777777,21.58,4.0,946.9,2.26,9.06,2.557,13.674,6.936,9.48
2023-04-18,36.8,23.8,30.0,39,4.305555555555555,21.27,1.0,947.7,3.22,8.93,2.792,13.192,7.973,10.48
2023-04-19,37.8,22.9,29.9,36,3.611111111111111,23.44,1.3,945.7,2.7,9.84,2.991,14.95,8.231,11.12
2023-04-20,35.3,21.9,28.9,41,5.722222222222222,23.16,0.0,943.9,4.28,9.73,2.462,14.91,8.773,11.67
2023-04-21,35.1,21.6,27.4,39,5.166666666666667,25.77,0.0,944.0,3.86,10.82,2.511,17.1,9.237,12.31
2023-04-22,33.7,19.0,25.7,47,5.194444444444444,25.72,0.0,944.1,3.89,10.8,1.969,17.524,8.339,11.22
2023-04-23,33.8,17.9,25.8,55,4.694444444444444,24.76,0.0,944.1,3.51,10.4,1.645,17.211,7.396,9.69
2023-04-24,36.2,19.8,27.6,49,5.916666666666667,24.61,0.0,944.9,4.43,10.34,2.121,16.963,8.736,11.71
2023-04-25,36.4,20.9,27.8,54,6.194444444444445,24.42,0.0,945.2,4.63,10.26,1.965,17.265,8.549,11.42
2023-04-26,33.3,20.5,26.7,64,4.638888888888888,22.15,0.0,945.6,3.47,9.3,1.355,15.487,6.382,8.58
2023-04-27,33.5,20.7,26.7,65,4.25,22.24,0.1,945.7,3.18,9.34,1.333,15.675,6.286,8.42
2023-04-28,32.9,21.9,26.8,64,4.916666666666666,21.95,0.8,946.5,3.68,9.22,1.373,15.333,6.452,8.97
2023-04-29,32.6,20.8,26.4,62,4.805555555555555,24.22,0.3,945.7,3.59,10.17,1.401,17.184,6.929,9.14
2023-04-30,33.6,20.6,26.2,58,5.916666666666667,25.51,0.0,944.2,4.43,10.71,1.602,18.203,7.906,10.46
2023-05-01,32.7,19.2,25.6,59,5.472222222222222,26.99,0.0,944.2,4.09,11.34,1.47,19.462,7.784,10.29
2023-05-02,31.6,19.8,25.4,64,3.611111111111111,22.58,0.5,944.9,2.7,9.48,1.252,15.634,5.97,7.88
